Tempo_fs,Temp_K,E_pot_eV,E_kin_eV,E_tot_eV
1847.000,4268670873351.73,-97501.80013,69522793861.24045,69522696359.44032
1848.000,4268829437731.96,-115145.08596,69525376360.34790,69525261215.26193
1849.000,4268404635663.73,-85533.14081,69518457713.42075,69518372180.27994
1850.000,4268188668503.59,-92609.09040,69514940309.33856,69514847700.24815
1851.000,4269843807451.42,-67524.67606,69541897150.77605,69541829626.09999
1852.000,4271106823553.64,-96318.17469,69562467583.75691,69562371265.58223
1853.000,4270859326362.05,-93228.08536,69558436657.79832,69558343429.71297
1854.000,4271403431637.40,-97643.81329,69567298366.75169,69567200722.93840
1855.000,4271851454596.43,-71548.01351,69574595206.62288,69574523658.60936
1856.000,4270547378097.56,-82570.55525,69553356033.04872,69553273462.49347
1857.000,4269330631880.31,-82665.45049,69533539186.31743,69533456520.86693
1858.000,4268520114738.16,-89989.18926,69520338492.73706,69520248503.54781
1859.000,4267923281456.61,-77398.56237,69510618015.70007,69510540617.13770
1860.000,4268593907979.24,-94780.75518,69521540345.12625,69521445564.37108
1861.000,4270153473424.67,-47788.34695,69546940604.40891,69546892816.06195
1862.000,4271546896579.00,-97842.53661,69569634945.01147,69569537102.47487
1863.000,4271252660977.68,-88303.98586,69564842802.05554,69564754498.06969
1864.000,4270143858637.03,-101312.59207,69546784010.72469,69546682698.13261
1865.000,4269305044666.91,-87291.83232,69533122453.65865,69533035161.82632
1866.000,4269115562958.51,-78124.01395,69530036411.62245,69529958287.60851
1867.000,4269160320722.37,-88419.00683,69530765370.32719,69530676951.32036
1868.000,4265750871692.90,-78208.38803,69475236511.55855,69475158303.17052
1869.000,4263478970144.47,-64196.89067,69438234609.16061,69438170412.26994
1870.000,4264590298735.30,-80066.79336,69456334544.90758,69456254478.11421
1871.000,4264422243305.93,-88025.19169,69453597467.41431,69453509442.22263
1872.000,4264879594699.61,-89108.31981,69461046237.20894,69460957128.88913
1873.000,4265853687196.51,-81292.53953,69476911042.40790,69476829749.86836
1874.000,4265911681274.66,-103211.21610,69477855577.71165,69477752366.49556
1875.000,4264946056666.84,22610.82280,69462128686.94199,69462151297.76479
1876.000,4265064699967.60,-83384.58038,69464061001.23534,69463977616.65495
1877.000,4264409085402.18,-86103.67158,69453383167.86836,69453297064.19678
1878.000,4264173971508.55,-74562.76350,69449553925.64146,69449479362.87796
1879.000,4265320522198.18,-77177.96394,69468227515.05881,69468150337.09486
1880.000,4266971754773.52,-88118.00566,69495120734.36716,69495032616.36150
1881.000,4266952796512.86,-71850.13325,69494811965.83321,69494740115.69995
1882.000,4266770028073.13,-95701.20870,69491835261.15468,69491739559.94598
1883.000,4267144827850.17,-27492.19694,69497939533.04901,69497912040.85207
1884.000,4268129024877.26,-109462.21785,69513968908.24872,69513859446.03087
1885.000,4267930462611.62,-70819.03907,69510734973.40756,69510664154.36848
1886.000,4267535293160.61,-92575.27724,69504298945.63744,69504206370.36020
1887.000,4267589122317.71,-83875.35763,69505175647.89529,69505091772.53766
1888.000,4267554143588.97,-64688.36589,69504605957.93315,69504541269.56726
1889.000,4267161476578.12,-89788.15724,69498210686.79106,69498120898.63382
1890.000,4266238635460.04,-85021.72116,69483180600.20863,69483095578.48747
1891.000,4265187422867.40,-71088.09472,69466059758.95586,69465988670.86113
1892.000,4264743667691.55,-89825.12560,69458832427.42087,69458742602.29526
1893.000,4264092516424.90,-87572.08559,69448227286.70454,69448139714.61896
1894.000,4263241300070.87,-68495.77002,69434363735.05855,69434295239.28853
1895.000,4262717937158.62,-82007.60793,69425839851.87737,69425757844.26944
1896.000,4262430469654.43,-76856.64006,69421157939.25667,69421081082.61661
1897.000,4262431347541.68,-110384.79567,69421172237.19066,69421061852.39499
1898.000,4262061191118.35,-94612.94184,69415143590.45758,69415048977.51575
1899.000,4261594466096.54,-59995.06165,69407542154.68417,69407482159.62253
1900.000,4261657127798.01,-93242.47395,69408562710.42239,69408469467.94844
1901.000,4262085522803.24,-80972.92377,69415539874.63194,69415458901.70818
1902.000,4262413417331.16,-89106.52794,69420880212.25673,69420791105.72879
1903.000,4261881191206.61,-78178.43264,69412211976.11429,69412133797.68166
1904.000,4261670662327.59,-96536.52351,69408783143.98074,69408686607.45723
1905.000,4259120504670.06,-88397.17104,69367249352.69107,69367160955.52003
1906.000,4256686002122.63,-89353.23144,69327599207.76749,69327509854.53604
1907.000,4257239783575.16,-88618.98930,69336618510.24142,69336529891.25212
1908.000,4257793872094.26,-95507.17101,69345642813.83308,69345547306.66208
1909.000,4257777188712.68,-87025.38593,69345371095.69585,69345284070.30992
1910.000,4257973081516.47,-49827.66381,69348561553.66754,69348511726.00372
1911.000,4258464182790.18,-88818.48842,69356559999.46729,69356471180.97887
1912.000,4258554122160.31,-95605.88289,69358024819.89381,69357929214.01093
1913.000,4258878354959.64,-87049.90718,69363305519.84467,69363218469.93748
1914.000,4260321353188.43,-77948.82687,69386807277.50621,69386729328.67934
1915.000,4260953912423.52,-92757.03958,69397109614.37193,69397016857.33235
1916.000,4260155221474.80,-97673.03025,69384101531.09862,69384003858.06836
1917.000,4259910445772.33,-90762.56784,69380114929.36465,69380024166.79681
1918.000,4259982081474.05,-81004.45493,69381281642.44043,69381200637.98550
1919.000,4259764255843.73,-91984.27685,69377733969.91101,69377641985.63416
1920.000,4261040628455.39,-87765.07240,69398521937.08011,69398434172.00771
1921.000,4263224235665.43,-56896.70917,69434085811.27921,69434028914.57004
1922.000,4263323425917.46,-106549.55718,69435701298.54666,69435594748.98949
1923.000,4262432680787.89,-94854.17126,69421193951.44414,69421099097.27287
1924.000,4262308705872.89,-62161.07417,69419174802.45955,69419112641.38538
1925.000,4262278934625.36,-66354.58455,69418689925.46475,69418623570.88020
1926.000,4261973907966.05,-88950.32028,69413722031.19817,69413633080.87788
1927.000,4262922198417.12,-70776.75846,69429166604.81522,69429095828.05675
1928.000,4261532475761.17,-45837.28287,69406532533.32076,69406486696.03789
1929.000,4257399749382.29,-77434.05135,69339223834.04454,69339146399.99319
1930.000,4255503457969.92,-110075.29154,69308339401.65915,69308229326.36761
1931.000,4255600014294.40,-105900.35311,69309911990.79573,69309806090.44263
1932.000,4255461551215.38,-70840.60147,69307656876.64288,69307586036.04141
1933.000,4255577383974.23,-86986.81535,69309543416.33060,69309456429.51524
1934.000,4254817785632.73,-87563.91138,69297172024.74753,69297084460.83615
1935.000,4252799788622.12,-92709.88352,69264305403.18225,69264212693.29874
1936.000,4252390776485.79,-78151.97730,69257643922.99689,69257565771.01959
1937.000,4252899231907.37,-79785.37644,69265925011.53949,69265845226.16306
1938.000,4252761474407.64,-83825.39465,69263681388.98329,69263597563.58864
1939.000,4252858170286.54,-62929.27100,69265256251.00842,69265193321.73743
1940.000,4252785101621.31,-97309.46321,69264066199.60800,69263968890.14479
1941.000,4252275585391.51,-68889.00438,69255767833.94235,69255698944.93797
1942.000,4251722839633.93,-74213.62313,69246765399.57776,69246691185.95462
1943.000,4250447352183.72,-74643.20841,69225991848.81572,69225917205.60732
1944.000,4250037927551.77,-72099.78726,69219323650.41553,69219251550.62827
1945.000,4251409154347.54,-90090.64137,69241656484.37900,69241566393.73763
1946.000,4252716469113.30,-105217.87936,69262948398.81058,69262843180.93121
1947.000,4253789600269.08,-80021.19640,69280426222.31653,69280346201.12013
1948.000,4254535341934.89,-105419.44932,69292571933.62669,69292466514.17737
1949.000,4254604896600.68,-90720.12942,69293704753.38133,69293614033.25192
1950.000,4254422874254.41,-103451.53978,69290740200.14375,69290636748.60397
1951.000,4254056894856.06,-81554.73997,69284779583.59035,69284698028.85039
1952.000,4254706784031.82,-69489.12259,69295364168.94240,69295294679.81981
1953.000,4254986365706.68,-98207.32642,69299917646.99809,69299819439.67168
1954.000,4255337107033.43,-81700.53974,69305630084.82277,69305548384.28302
1955.000,4256151208765.07,-102760.22813,69318889159.73166,69318786399.50352
1956.000,4256095275555.50,-103577.52888,69317978189.28816,69317874611.75928
1957.000,4256133679646.09,-69732.11739,69318603667.27708,69318533935.15970
1958.000,4254519122765.25,-75473.33724,69292307775.99515,69292232302.65791
1959.000,4252743361702.98,-94270.10186,69263386391.81213,69263292121.71028
1960.000,4252326791527.09,-94393.68710,69256601815.69325,69256507422.00615
1961.000,4251668924114.35,-84210.91230,69245887290.75529,69245803079.84300
1962.000,4251349051561.92,-68421.01084,69240677605.07465,69240609184.06381
1963.000,4251341725225.42,-86828.64986,69240558282.83180,69240471454.18195
1964.000,4251639241428.86,-92276.66437,69245403856.14870,69245311579.48433
1965.000,4251604908853.15,-92343.48865,69244844689.92230,69244752346.43365
1966.000,4251519019852.22,-57156.20193,69243445836.86386,69243388680.66193
1967.000,4252237968916.22,-92013.73118,69255155183.65038,69255063169.91919
1968.000,4251218568192.46,-97094.27997,69238552454.49107,69238455360.21111
1969.000,4250111223194.66,-80111.01945,69220517398.54533,69220437287.52588
1970.000,4250592674894.81,-73676.72628,69228358684.11087,69228285007.38460
1971.000,4251344339707.71,-95043.38824,69240600864.26260,69240505820.87436
1972.000,4251785986858.50,-106117.37376,69247793862.91129,69247687745.53752
1973.000,4252618489614.37,-76953.78987,69261352630.78134,69261275676.99147
1974.000,4253771688904.41,-91842.06343,69280134504.32031,69280042662.25688
1975.000,4253510907264.34,-83090.77901,69275887217.81279,69275804127.03378
1976.000,4253709501798.21,-88179.86307,69279121678.19865,69279033498.33559
1977.000,4253894780367.67,-90032.97608,69282139264.74338,69282049231.76730
1978.000,4253690979983.17,-88117.13775,69278820017.94714,69278731900.80939
1979.000,4253981655422.16,-93127.09974,69283554177.41393,69283461050.31418
1980.000,4251737139935.69,-71507.95507,69246998305.07948,69246926797.12440
1981.000,4249587176963.04,-103778.28504,69211982386.30949,69211878608.02444
1982.000,4249952137000.42,-95775.66961,69217926400.78125,69217830625.11165
1983.000,4250379733577.08,-73046.05068,69224890561.18074,69224817515.13007
1984.000,4250307404211.57,-99582.92665,69223712550.57332,69223612967.64667
1985.000,4250529958998.30,-103403.06526,69227337245.71150,69227233842.64624
1986.000,4251466229921.32,-83762.39992,69242586060.22783,69242502297.82791
1987.000,4251873981760.49,-94633.23453,69249227014.26297,69249132381.02844
1988.000,4252210152537.71,-106602.35437,69254702145.12706,69254595542.77269
1989.000,4251856684113.99,-89070.84134,69248945291.74379,69248856220.90245
1990.000,4251091037634.32,-86413.20131,69236475395.62022,69236388982.41891
1991.000,4250971338981.31,-90501.23863,69234525893.06410,69234435391.82547
1992.000,4250901509434.79,-79710.82278,69233388596.39455,69233308885.57176
1993.000,4251350227897.19,-53884.81679,69240696763.75822,69240642878.94144
1994.000,4252112963978.60,-96476.07585,69253119258.94040,69253022782.86455
1995.000,4251529719466.65,-93773.81113,69243620098.85567,69243526325.04454
1996.000,4250976759610.05,-85610.25122,69234614177.51271,69234528567.26149
1997.000,4251312927239.95,-99712.77625,69240089257.11720,69239989544.34096
1998.000,4250798165165.83,-82510.20114,69231705453.67377,69231622943.47263
1999.000,4250198328459.30,-97523.16904,69221936060.59203,69221838537.42299
2000.000,4250448612744.83,-93977.39208,69226012379.26491,69225918401.87282
2001.000,4250891311036.74,-79138.42487,69233222497.59077,69233143359.16591
2002.000,4250761204363.06,-93064.15882,69231103482.15886,69231010418.00005
2003.000,4250223105973.91,-90164.45447,69222339605.88559,69222249441.43112
2004.000,4249896622769.28,-57081.63829,69217022254.13649,69216965172.49820
2005.000,4249868066714.20,-82209.27330,69216557168.68259,69216474959.40929
2006.000,4249922490644.12,-91993.94569,69217443557.85924,69217351563.91354
2007.000,4249328620164.20,-79956.73948,69207771335.24449,69207691378.50500
2008.000,4248663937597.15,-100746.25901,69196945813.56265,69196845067.30363
2009.000,4248520536102.51,-104723.34559,69194610268.64783,69194505545.30223
2010.000,4253677273317.07,-87541.80324,69278596780.84357,69278509239.04033
2011.000,4259205358305.90,-95201.74247,69368631343.01259,69368536141.27011
2012.000,4259778230875.29,-98399.35252,69377961577.81699,69377863178.46446
2013.000,4260577472133.73,-94643.37192,69390978623.84938,69390883980.47746
2014.000,4261070015059.26,-91911.01945,69399000549.47813,69398908638.45868
2015.000,4262561377531.96,-68857.56356,69423290003.69884,69423221146.13528
2016.000,4265192930745.93,9956.23983,69466149464.42039,69466159420.66022
2017.000,4267672475991.31,-68204.43606,69506533208.70020,69506465004.26413
2018.000,4268281026151.58,-99012.01778,69516444515.66251,69516345503.64473
2019.000,4268193886011.49,-108235.06209,69515025285.60799,69514917050.54590
2020.000,4268057931960.76,-103752.42994,69512811035.38249,69512707282.95255
2021.000,4267877112038.77,-70534.24551,69509866065.73384,69509795531.48833
2022.000,4266193861664.05,-48438.21850,69482451380.39255,69482402942.17404
2023.000,4265066879426.72,-90988.54491,69464096497.55064,69464005509.00574
2024.000,4265133131679.25,-114902.54081,69465175531.71176,69465060629.17096
2025.000,4265008489267.25,-100609.64908,69463145511.36754,69463044901.71846
2026.000,4265331248714.27,-60450.09103,69468402215.19125,69468341765.10022
2027.000,4265520902264.03,-89160.79191,69471491055.96545,69471401895.17355
2028.000,4265401036322.91,-100925.76837,69469538828.82887,69469437903.06050
2029.000,4265776226981.36,-68792.40005,69475649466.91280,69475580674.51274
2030.000,4266471438084.98,-73707.27746,69486972199.37010,69486898492.09265
2031.000,4267203796038.97,-27405.07494,69498899933.45367,69498872528.37874
2032.000,4267620086868.37,-105261.10981,69505679959.92506,69505574698.81526
2033.000,4267305907534.97,-79601.09874,69500562998.30408,69500483397.20534
2034.000,4267259249368.11,-71014.75569,69499803088.20262,69499732073.44693
2035.000,4267459632532.96,-87183.22732,69503066679.58185,69502979496.35454
2036.000,4266503175824.13,-93067.83335,69487489104.13087,69487396036.29753
2037.000,4265945330261.40,-85423.37614,69478403610.49239,69478318187.11624
2038.000,4266703446094.59,-98938.27857,69490750856.82690,69490651918.54832
2039.000,4268647000767.52,-58802.23688,69522405054.32602,69522346252.08914
2040.000,4270473704628.90,-95806.13984,69552156131.36343,69552060325.22360
2041.000,4268205778443.22,-78742.54543,69515218974.72208,69515140232.17665
2042.000,4266780188039.48,-88139.13780,69492000734.03069,69491912594.89288
2043.000,4268494139692.11,-60047.95525,69519915443.54305,69519855395.58778
2044.000,4269327719097.89,-74923.86150,69533491746.54570,69533416822.68420
2045.000,4268413897624.49,-80289.56625,69518608560.70030,69518528271.13405
2046.000,4268260422291.40,-102277.73872,69516108945.65341,69516006667.91469
2047.000,4264696300581.38,-85944.21480,69458060970.93398,69457975026.71918
2048.000,4261543139802.53,-81795.00926,69406706215.94272,69406624420.93346
2049.000,4262035811620.30,-83691.93276,69414730240.80759,69414646548.87483
2050.000,4261632521633.16,-87400.19601,69408161955.86040,69408074555.66438
2051.000,4261267949557.40,-96869.23721,69402224260.02417,69402127390.78696
2052.000,4262037618343.48,-88665.32522,69414759666.46413,69414671001.13892
2053.000,4262783753453.22,-98954.35741,69426911785.69899,69426812831.34158
2054.000,4263210294848.52,-86623.83647,69433858760.61890,69433772136.78242
2055.000,4263129075546.64,-69597.29328,69432535961.80177,69432466364.50850
2056.000,4262445967112.54,-78796.83987,69421410342.54985,69421331545.70998
2057.000,4263789160373.62,-2999.61736,69443286601.22064,69443283601.60327
2058.000,4265930083001.24,-99280.88664,69478155282.11183,69478056001.22519
